Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,01/02/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Paraguay,PRY,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,"3,7215800285","4,4457502365","4,8075299263","4,8420901299","5,365049839","6,811029911",,,,,"8,8694295883","9,2107601166","9,37403965","10,2968101501","9,7081699371","9,1158800125","8,7703504562","8,2510700226","8,1254796982","7,9890799522","8,3355903625",,,"10,5523796082",,"9,3605098724","9,3712902069",,,"13,1633195877","15,9462604523","17,9278907776","26,3194904327","25,0293006897","25,2681007385","25,8910694122",,"29,0505199432","34,4893112183","37,1439590454","35,0808486938",,,,,,
Paraguay,PRY,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,,,,,,,,,,,"8,548119545","8,1324300766","7,4627699852","7,9869198799",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,51314","3,74461","8,6951","10,41735","9,3917",,,,,"13,64639",,
Paraguay,PRY,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,51971","2,81757","7,83804","9,05185","9,91253",,,,,"12,27502",,
Paraguay,PRY,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,46122","4,61831","9,49795","11,71412","8,87442",,,,,"14,93417",,
Paraguay,PRY,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,41115",,
Paraguay,PRY,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,4953",,
Paraguay,PRY,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,33213",,
Paraguay,PRY,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,06535",,
Paraguay,PRY,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,06903",,
Paraguay,PRY,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0619",,
Paraguay,PRY,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,71027",,
Paraguay,PRY,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,64675",,
Paraguay,PRY,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,64803",,
Paraguay,PRY,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,0549507141",,"20,6371307373",,,"17,9031391144",,"14,5180997849","14,281370163","13,1230096817","11,4640598297","11,2722196579","12,4231300354","12,843170166","12,5686302185","12,5537395477","12,3443202972","13,9292602539","9,1972303391",,,,
Paraguay,PRY,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,4288291931",,"18,1338100433",,,"16,2075405121",,"12,948849678","12,6541404724","11,9699001312","10,255610466","10,4314603806","11,7200899124","12,0945901871","12,161860466","12,2118196487","12,3240499496","13,9383897781","4,0275602341",,,,
Paraguay,PRY,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,7601890564",,"23,2164802551",,,"19,6518707275",,"16,136220932","15,9596595764","14,3130102158","12,7123498917","12,141699791","13,1508197784","13,6186599731","12,9904298782","12,9086799622","12,3653898239","13,9197597504","14,574259758",,,,
Paraguay,PRY,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,,,,,,,,,,,"58,1845703125","59,2222900391",,,,,,,,,,,,,,,,,,,,"67,1222763062",,"65,9404602051",,,,,"62,3218688965","62,3484306335","61,9737586975","61,5974998474","61,1292304993","62,1527709961","62,1534690857",,,,,,,,"62,2032318115",,,,
Paraguay,PRY,"Teachers in secondary education, female (number)",SE.SEC.TCHR.FE,,,,,,,,,,,3455,3975,,,,,,,,,,,,,,,,,,,,8201,,13711,,,,,,24064,23951,23837,26796,26827,27621,,,,,,,,21327,,,,
Paraguay,PRY,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,,,,,,,,,,,5938,6712,6883,6499,7013,,,,,,,,,,,,,,,,,12218,,20793,,,,,,38596,38647,38698,43835,43163,44440,,,,,,,,34286,,,,
Paraguay,PRY,"Percentage of teachers in secondary education who are trained, both sexes (%)",SE.SEC.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81,00390625",,,,
Paraguay,PRY,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75,4405593872",,,,
Paraguay,PRY,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72,1408996582",,,,
Paraguay,PRY,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77,524887085",,,,
Paraguay,PRY,"Percentage of male teachers in secondary education who are trained, male (%)",SE.SEC.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78,4165420532",,,,
Paraguay,PRY,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85,9055175781",,,,
Paraguay,PRY,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84,2034988403",,,,
Paraguay,PRY,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86,9046630859",,,,
Paraguay,PRY,"Percentage of female teachers in secondary education who are trained, female (%)",SE.SEC.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82,5760803223",,,,
Paraguay,PRY,"Effective transition rate from primary to lower secondary general education, both sexes (%)",SE.SEC.PROG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91,1281509399","95,0857620239","92,8424987793","91,7363128662","92,1273193359","91,5975723267","90,2334365845",,"88,3729019165","89,2942962646","90,1331100464","91,9954681396","92,9802017212","94,4550704956",,,,,
Paraguay,PRY,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91,7190322876","96,5880279541","93,652130127","92,9591293335","92,6878509521","91,9788513184","90,4037094116",,"88,376739502","89,1254119873","90,014793396","91,6655273438","92,5831985474","94,5346679688",,,,,
Paraguay,PRY,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90,5399703979","93,5916900635","92,0197525024","90,5034790039","91,5548782349","91,2081375122","90,0600204468",,"88,3689804077","89,4657821655","90,253288269","92,3281402588","93,3876037598","94,3735580444",,,,,
Paraguay,PRY,Percentage of enrolment in secondary education in private institutions (%),SE.SEC.PRIV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,2626895905","29,4134197235","27,6004905701","26,2883701324","25,6413402557","19,883890152","20,0933094025","21,0908908844","20,4254798889",,"21,5408706665","21,6250896454","21,6221008301","21,5955905914","21,8021202087",,,,
Paraguay,PRY,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,39012146",,"37,0124588013",,"41,7498397827","44,5452613831",,"50,9421310425","52,0605316162","53,2639389038","55,2959289551","56,03855896","56,1789894104","56,8997001648","57,8733406067","58,3489303589","59,1761894226","60,8414916992","66,5966796875",,,,
Paraguay,PRY,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,3257904053",,"39,5667686462",,"44,5198707581","47,6082611084",,"53,5579681396","55,0007019043","56,4207000732","58,6136703491","59,5396614075","60,160369873","60,7772102356","62,2867698669","62,8140716553","63,9600486755","65,7903900146","66,3169021606",,,,
Paraguay,PRY,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,3436317444",,"38,2705307007",,"43,113658905","46,0531311035",,"52,2299613953","53,5080986023","54,8180198669","56,9288291931","57,7608909607","58,1364898682","58,8050498962","60,0408210754","60,540599823","61,5230712891","63,2682914734","66,4595184326",,,,
Paraguay,PRY,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,"15,5674695969","15,610619545","16,6625003815","17,4233493805",,"18,9618606567","20,0900802612","22,2985801697","23,8155002594",,,,,,,,"30,6771907806","30,3350105286","30,5216407776","29,4906101227","30,4787101746","30,3316993713",,"35,8726882935","37,7084083557","40,0244407654","42,7842102051","46,3799591064","50,761341095","57,6335296631","61,0850410461","65,5100479126","67,5894165039","65,4920501709","66,4561309814","66,0405807495","65,161491394","64,9565200806","65,6329193115","65,8414993286","66,5153808594","68,4521026611","74,1873931885",,,,
Paraguay,PRY,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,"15,8979597092","16,4880008698","17,1821308136","17,9479293823",,"19,2318191528","20,3773498535","22,3196392059","23,9110603333",,,,,,,,"30,2913398743","29,8505496979","30,0047893524","30,901260376","31,5557899475","31,9103908539",,"37,8542404175","39,4283103943","42,7329788208","45,155960083","48,9209785461","53,2962417603","59,8771514893","63,1663093567","66,9720535278","68,5806808472","66,381980896","67,7318496704","67,8268432617","67,589302063","67,5705871582","68,7881011963","69,1995315552","70,2011566162","72,4046707153","79,0545578003",,,,
Paraguay,PRY,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,,,,,,,,,,,"15,7305297852","16,0427207947","16,9181995392","17,6814804077","18,5534000397","19,0946407318","20,2311706543","22,3089199066","23,8624000549","25,375","26,6743297577","27,6798496246","29,3239402771","30,1675300598","31,1241798401","30,8285694122","30,4874305725","30,0965194702","30,2670001984","30,1858692169","31,0095806122","31,1098003387","34,3078918457","36,8490982056","38,5556297302","41,3586502075","43,9523582458","47,6312599182","52,0093917847","58,73802948","62,1095809937","66,2298202515","68,0774612427","65,9301681519","67,0840072632","66,9193115234","66,3551483154","66,2410430908","67,1824569702","67,4897537231","68,3235473633","70,3903198242","76,5734786987",,,,
Paraguay,PRY,Percentage of students in secondary vocational education who are female (%),SE.SEC.ENRL.VO.FE.ZS,,,,,,,,,,,"66,1833724976","62,0088806152","56,5879516602","49,1431694031",,"23,3631000519","24,0337696075","43,5415496826","45,1280899048",,,,,,,"39,6118583679","39,5979499817","40,3368988037","36,9954986572","40,0777816772","45,0322914124","44,075340271",,"43,0223197937","43,248008728",,"52,0687599182",,"48,622959137","48,6061210632","49,2219810486","47,3470306396","45,8582992554","46,675491333","46,0456581116","47,3454704285","48,0745582581","48,6029815674","49,256778717","49,5963516235","49,7692108154","50,4166107178","49,5274391174",,,,
Paraguay,PRY,"Enrolment in secondary vocational, both sexes (number)",SE.SEC.ENRL.VO,,,,,,,,,,,7035,6083,4531,3618,3700,5376,5330,5427,4567,,6923,7299,8783,8791,9694,9275,9551,9914,10877,9000,10528,11680,16228,18595,20394,21346,23444,,,31136,34639,39861,45392,46819,47214,47240,48768,51431,53887,55617,56762,60488,98188,,,,
Paraguay,PRY,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,8425197601","9,9329004288","8,7568302155",,,,,,,,,"17,6138591766",,,,
Paraguay,PRY,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS,,,,,,,,,,,"9,3932304382","8,660610199","9,0879001617","10,2701997757","10,2096099854",,,,,,,,,,,,,,,,,"13,8457202911",,"10,3050098419",,,,,"17,4599609375","11,0170497894","11,8834600449","12,8671998978","11,8610696793","11,8360900879","11,8362102509",,,,,,,,"18,4041004181",,,,
Paraguay,PRY,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,8738098145","13,6955900192","15,292840004",,,,,,,,,"19,1003494263",,,,
Paraguay,PRY,Percentage of students in secondary general education who are female (%),SE.SEC.ENRL.GC.FE.ZS,,,,,,,,,,,"47,5093307495","49,2843017578","49,4596786499","49,9952507019",,"51,546081543","51,2384910583","49,451789856","49,37292099",,,,"49,244720459",,,"49,4814796448","49,4916687012","49,4283103943","49,7476196289","51,0926399231","50,5084686279","51,0365905762","50,5168609619",,"51,0339584351",,"50,4742698669",,"50,5722312927","50,3078117371","50,1331787109","49,9958496094","49,9557495117","49,859500885","50,052318573","50,1075592041","50,2843589783","50,2877197266","50,3981208801","50,4097290039","50,4780807495","50,4431381226","50,8125686646",,,,
Paraguay,PRY,"Enrolment in secondary general, both sexes (number)",SE.SEC.ENRL.GC,,,,,,,,,,,48742,52047,58021,63128,67900,70048,76585,87010,96559,,111905,119199,128363,134995,140872,141461,140656,139762,141850,146434,153206,157487,176547,195677,220512,246139,270207,,,394078,424621,458074,474538,464062,478787,482069,480561,480672,489169,493865,504104,519246,532815,,,,
Paraguay,PRY,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,"49,8646392822","50,6158599854","49,976020813","49,9490585327",,"49,5372810364","49,4683494568","49,104801178","49,1812210083",,,,,,,,"48,8625717163","48,8261299133","48,8394317627","50,4548606873","50,1563491821","50,5559616089",,"50,6193084717","50,3748283386","50,8963088989","50,6015586853","50,577381134","50,4528388977","50,1832008362","50,0644493103","49,7838096619","49,5980186462","49,5677108765","49,6926803589","49,8610496521","50,0807609558","50,1248817444","50,2848701477","50,3274002075","50,4063415527","50,4403686523","50,6125984192",,,,
Paraguay,PRY,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,,,,,,,,,,,55777,58130,62552,66746,71600,75424,81915,92437,101126,110095,118828,126498,137146,143786,150566,150736,150207,149676,152727,155434,163734,169167,192775,214272,240906,267485,293651,327775,,425214,459260,497935,519930,510881,526001,529309,529329,532103,543056,549482,560866,579734,631003,,,,
Paraguay,PRY,Theoretical duration of secondary education (years),SE.SEC.DURS,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
Paraguay,PRY,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,07877",,"29,61667","27,35123","26,41563","28,60375","26,6388",,,,,"36,5642",,
Paraguay,PRY,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,20457",,"30,43968","28,48995","27,34393","28,79961","27,91566",,,,,"36,40954",,
Paraguay,PRY,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,95648",,"28,83124","26,27802","25,54605","28,43509","24,07947",,,,,"36,70944",,
Paraguay,PRY,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,99952",,"14,148","11,25508",,,,,,,,,,
Paraguay,PRY,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,12911",,"13,28718","10,57802",,,,,,,,,,
Paraguay,PRY,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,8457",,"14,96953","11,89318",,,,,,,,,,
Paraguay,PRY,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,87414",,"41,73162","38,75701","36,95869","38,7761","33,25019",,,,,"46,6983",,
Paraguay,PRY,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,00699",,"44,35848","41,44735","39,03612","40,84452","34,60991",,,,,"47,15093",,
Paraguay,PRY,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,77283",,"39,22465","36,22146","35,01265","36,84322","28,46984",,,,,"46,27326",,
Paraguay,PRY,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71,0316085815","71,32396698","69,7750701904","70,5267868042","87,5391616821",,"81,4402313232","80,2330780029","69,4598388672","70,5635299683","72,2214202881","73,9089508057",,,,
Paraguay,PRY,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69,5196990967","69,934677124","68,9527587891","69,229850769","84,7442092896",,"79,3290786743","77,3249282837","67,3619613647","68,0628128052","69,5305328369","70,6620101929",,,,
Paraguay,PRY,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72,5902786255","72,7559432983","70,6229400635","71,865272522","90,426902771",,"83,6264877319","83,2475509644","71,6365432739","73,1611022949","75,0194473267","77,2869873047",,,,
Paraguay,PRY,Official entrance age to lower secondary education (years),SE.SEC.AGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,
Paraguay,PRY,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,"20,0652809143",,"19,0838699341","18,419090271",,"21,0110702515","19,9405097961","19,0230503082","17,3619594574","16,0963306427","13,9498100281","12,0465698242","7,6785597801","11,6149902344","12,0231399536","12,101149559","13,1364002228","12,3659000397","10,741979599","8,845410347","7,0287098885","5,0236201286","4,1186800003","3,7172598839","8,1412000656","8,2951402664","4,9796600342",,,"2,9175999165","2,1377699375","2,1245799065","3,7869200706","4,5714597702","5,0891499519","4,5709500313","6,226749897","7,9750099182","9,4602298737","10,4634599686","10,3411998749","10,3064603806","10,8032302856",,,,
Paraguay,PRY,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,,,,,,,,,,,"18,9844703674",,"18,2731800079",,,"20,229850769","18,9343490601","18,0688591003","16,4064598083","15,1294698715","12,9285898209","11,0596399307","6,686319828","10,4225196838","10,9693098068","11,1632099152","12,2043895721","11,5592899323","9,9133501053","8,243519783","6,218269825","4,3043699265","3,2745800018","2,928839922","8,0911903381",,"5,1754398346",,,"3,1088399887","2,5073599815","2,4247899055","4,0258498192","4,7462801933","5,3684000969","4,9324097633","6,5167198181","8,1709804535","9,5203800201","10,5927400589","10,2073802948","10,2319402695","10,6596803665",,,,
Paraguay,PRY,"Children out of school, primary, male",SE.PRM.UNER.MA,,,,,,,,,,,41531,,41528,,,49182,46886,45428,41730,38813,33348,28602,17445,27662,29826,31286,35315,34601,30697,26395,20566,14701,11524,10589,30611,,20228,,,12593,10243,9982,16716,19881,22664,20937,27785,34777,40218,44207,41986,41538,42950,,,,
Paraguay,PRY,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,,,,,,,,,,,"21,1886692047",,"19,9241905212",,,"21,823469162","20,9850692749","20,012960434","18,3531093597","17,0990104675","15,0076503754","13,0665903091","8,7026901245","12,8451595306","13,1101503372","13,0684204102","14,097240448","13,1974697113","11,5963897705","9,4661502838","7,864590168","5,7651400566","4,9887099266","4,5299301147","8,192779541",,"4,7775998116",,,"2,7200100422","1,755769968","1,8141200542","3,5397000313","4,3905000687","4,8000302315","4,1966300011","5,9262700081","7,771780014","9,3977899551","10,3292503357","10,4801197052","10,3838300705","10,9523200989",,,,
Paraguay,PRY,"Children out of school, primary, female",SE.PRM.UNER.FE,,,,,,,,,,,44596,,43683,,,51020,50054,48500,45002,42298,37371,32696,21999,33047,34559,35515,39568,38319,34825,29389,25219,19099,17033,15889,30052,,18093,,,10664,6940,7222,14205,17768,19573,17202,24384,31896,38254,41521,41528,40599,42488,,,,
Paraguay,PRY,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,,,,,,,,,,,86127,,85211,84080,,100202,96940,93928,86732,81111,70719,61298,39444,60709,64385,66801,74883,72920,65522,55784,45785,33800,28557,26478,60663,62826,38321,,,23257,17183,17204,30921,37649,42237,38139,52169,66673,78472,85728,83514,82137,85438,,,,
Paraguay,PRY,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,,,,,,,,,,,"81,0155334473",,"81,7268218994",,,"79,770149231","81,0656509399","81,931137085","83,593536377","84,8705291748","87,0714111328","88,9403610229","93,3136825562","89,5774765015","89,0306930542","88,8367919922","87,7956085205","88,4407119751","90,0866470337","91,756477356","93,7817306519","95,6956329346","96,7254180908","97,0711593628","91,9088134766",,"94,8245620728",,,"96,8911590576","97,4926376343","97,5752105713","95,9741516113","95,2537231445","94,6315994263","95,0675888062","93,4832763672","91,8290176392","90,4796218872","89,4072570801","89,7926177979","89,7680587769","89,3403167725",,,,
Paraguay,PRY,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,,,,,,,,,,,"78,8113327026",,"80,0758132935",,,"78,1765289307","79,0149307251","79,9870376587","81,6468887329","82,9009933472","84,9923477173","86,9334106445","91,2973098755","87,154838562","86,8898468018","86,9315795898","85,9027633667","86,8025283813","88,4036102295","90,5338516235","92,1354064941","94,2348632813","95,0112915039","95,4700698853","91,807220459",,"95,2223968506",,,"97,2799911499","98,2442321777","98,1858825684","96,4602966309","95,6094970703","95,1999664307","95,8033676147","94,0737304688","92,2282180786","90,6022109985","89,670753479","89,5198822021","89,6161727905","89,0476837158",,,,
Paraguay,PRY,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,,,,,,,,,,,"79,9347229004",,"80,9161300659","81,580909729",,"78,9889297485","80,0594863892","80,9769515991","82,6380386353","83,9036712646","86,0501937866","87,9534301758","92,3214416504","88,3850097656","87,9768600464","87,8988494873","86,8636016846","87,6341018677","89,2580184937","91,154586792","92,9712905884","94,9763793945","95,8813171387","96,2827377319","91,8588027954","91,7048568726","95,0203399658",,,"97,0823974609","97,8622283936","97,8754196167","96,2130813599","95,4285430908","94,9108505249","95,4290466309","93,7732467651","92,0249862671","90,5397720337","89,5365371704","89,6587982178","89,6935424805","89,1967697144",,,,
